Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.clcore.json	33173	-	0	0	0	0	0	0	4	87	0	0	0	0	0	0	0	1	0	0	170	132	0	0	0	4	0	1
fsh-generated/resources/CodeSystem-CSCodRegionCL.json	2028	5	0	0	1	1	0	0	0	7	0	0	1	0	0	0	0	0	0	0	15	2064	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ImmunizationCL.json	10508	17	0	0	0	0	0	333	1	268	0	0	0	0	0	0	0	1	0	0	411	2205	0	1	0	10	1	1
fsh-generated/resources/StructureDefinition-DocumentoCl.json	14778	21	0	0	0	0	0	269	0	261	0	0	2	0	0	0	0	2	0	0	763	2234	0	0	0	18	0	3
fsh-generated/resources/StructureDefinition-TiposVacunaRNI.json	2143	4	0	0	0	0	0	21	0	19	0	0	0	0	0	0	0	0	0	0	51	146	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSCodigoslenguaje.json	843	2	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	5	4435	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSCodigosComunaCL.json	969	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	43	0	0	0	0	0	0
fsh-generated/resources/Patient-PacienteCl-3.json	3872	5	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-222.json	285	2	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	5	11	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-RazonNOrealizarse.json	1852	3	0	0	0	0	0	17	0	13	0	0	0	0	0	0	0	0	0	0	46	122	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CoreLocalizacionCl.json	11516	12	0	0	0	0	0	145	0	183	0	0	0	0	0	0	0	0	0	0	423	1276	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-ComunasCl.json	2333	4	0	0	0	0	0	36	0	29	0	0	0	0	0	0	0	0	0	0	96	271	0	0	0	2	0	0
fsh-generated/resources/ValueSet-VSNombreCampana.json	895	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	36	0	0	0	0	0	0
fsh-generated/resources/Location-3333458.json	52	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoVacunas.json	8087	11	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	46	33	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-CSCodSSalud.json	3256	5	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	19	28	0	0	0	1	0	0
