Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.cl.clcore.json	31272	-	0	0	0	0	0	0	3	407	0	0	0	0	0	0	0	0	0	0	134	118	0	0	0	3	0	1
fsh-generated/resources/CodeSystem-CSCodRegionCL.json	2028	3	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	1443	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ImmunizationCL.json	10508	276	0	0	0	0	0	1410	0	1305	0	0	0	0	0	0	0	1	1	0	225	1583	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-DocumentoCl.json	14778	378	0	0	0	0	0	1992	0	2015	0	0	0	0	0	0	0	0	0	0	404	1719	0	0	0	10	1	2
fsh-generated/resources/StructureDefinition-TiposVacunaRNI.json	2143	51	0	0	0	0	0	129	0	129	0	0	0	0	0	0	0	0	0	0	19	108	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSCodigoslenguaje.json	843	1	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	4	3131	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSCodigosComunaCL.json	969	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	48	0	0	0	0	0	1
fsh-generated/resources/AllergyIntolerance-222.json	285	2	1	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-RazonNOrealizarse.json	1852	40	0	0	0	0	0	105	0	104	0	0	0	0	0	0	0	0	0	0	19	85	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CoreLocalizacionCl.json	11516	296	0	0	0	0	0	1294	0	1315	0	0	0	0	0	0	0	1	0	0	216	911	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ComunasCl.json	2333	83	0	0	0	0	0	273	0	272	0	0	0	0	0	0	0	0	0	0	43	192	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSNombreCampana.json	895	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	27	0	0	0	0	0	0
fsh-generated/resources/Location-3333458.json	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSCodigoVacunas.json	8087	8	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	18	30	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSCodSSalud.json	3256	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	22	0	0	0	0	0	1
fsh-generated/resources/Immunization-999.json	313	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0
